SWV ITM Data Console - ITM Port: 0
C device is ready.
MPU6050 is ready!
Calibration Complete!
Accel Offsets: X = -4145, Y = -917, Z = 14036
Gyro Offsets: X = -466, Y = 163, Z = -193
ax, ay, az, gx, gy, gz
0.3502, -0.1630, 0.0554, -20.1145, 8.2901, -20.0763
0.3421, -0.1882, 0.0203, -22.9008, 8.1603, -24.7252
0.3226, -0.1918, 0.0283, -23.4733, 8.7099, -15.8779
0.3174, -0.2221, 0.0383, -25.5267, 6.5344, -26.6031
0.3160, -0.1874, 0.0627, -21.7252, 6.0534, -26.5802
0.3558, -0.1725, 0.0947, -14.6870, 2.2901, -25.3282
0.3519, -0.1735, 0.1379, -20.3893, -1.6260, -34.6870
0.3516, -0.1401, 0.1606, -29.9389, 7.0000, -26.8397
0.3506, -0.1237, 0.1729, -32.8015, 8.0305, -11.1985
0.3389, -0.1596, 0.1321, -37.8550, 5.9542, -19.8855
0.3306, -0.1642, 0.1250, -32.7405, 5.9160, -14.3282
0.3189, -0.1852, 0.0991, -31.1756, 6.7023, -11.0076
0.3067, -0.1957, 0.0771, -21.7557, 5.0305, -9.8473
0.3101, -0.2192, 0.0193, -18.1298, 4.2061, -7.9313
0.2972, -0.2260, -0.0186, -14.5802, 5.0611, -6.8397
0.2928, -0.2411, -0.0608, -13.2977, 9.4962, -6.6183
0.2918, -0.2321, -0.0481, -12.8092, 11.9389, -8.5802
0.2791, -0.2573, -0.0471, -8.6107, 12.9084, -5.6489
0.2911, -0.2326, -0.0312, -10.1145, 16.0458, -4.1832
0.2977, -0.3029, -0.0896, 1.2672, 19.5649, 10.0763
0.2930, -0.2194, -0.0745, -16.0916, 19.6412, 2.6718
0.3145, -0.2541, -0.0862, -21.9008, 20.8550, -1.3206
0.3192, -0.2414, -0.0994, -12.9847, 21.7557, -3.4580
0.3245, -0.2455, -0.0859, -11.9008, 20.9924, -5.4885
0.3040, -0.3139, -0.0857, 0.2214, 19.9237, 2.0840
0.2850, -0.2817, -0.0784, -9.8931, 15.2672, -5.9466
0.2972, -0.3015, -0.0635, -12.2061, 17.6565, -11.2595
0.3030, -0.2719, -0.0784, -9.7099, 16.5267, -12.1679
0.3279, -0.2692, -0.0806, -9.4656, 18.0992, -11.4427
0.3228, -0.2455, -0.0566, -8.9695, 16.1985, -10.9466
0.3187, -0.2429, -0.0598, -4.1145, 10.9008, -9.5954
0.3233, -0.2492, -0.0413, -2.0229, 10.9847, -3.7405
0.3284, -0.2558, -0.0520, -1.3740, 6.3435, -3.7176
0.3353, -0.2460, -0.0288, 4.2748, 4.3130, -1.5191
0.3477, -0.2390, -0.0222, 7.4427, 2.6565, -1.0916
0.3541, -0.2411, -0.0212, 2.6718, 3.5115, -0.5115
0.3445, -0.2097, 0.0095, 3.9542, 2.0153, 8.0916
0.3431, -0.2199, 0.0024, 7.5267, -1.6718, 3.5954
0.3406, -0.2121, -0.0012, 8.7710, -1.4504, 7.9389
0.3443, -0.2141, -0.0244, 8.1450, -2.4198, 10.4198
0.3382, -0.2128, -0.0291, 13.1679, -4.8473, 15.7252
0.3250, -0.2538, -0.0349, 13.8397, -6.1756, 16.0840
0.2991, -0.2827, -0.0469, 9.4962, -5.7939, 10.7405
0.2823, -0.2905, -0.0430, 13.7099, -7.3282, 9.0763
0.2935, -0.2875, -0.0461, 16.4580, -8.6183, 8.4427
0.3079, -0.2534, -0.0291, 17.7786, -8.2595, 9.5496
0.3494, -0.2128, -0.0247, 20.4046, -10.7634, 9.9695
0.3619, -0.1743, -0.0317, 22.1985, -13.2290, 10.5802
0.3643, -0.1679, -0.0090, 23.2137, -13.0687, 14.1069
0.3721, -0.1452, 0.0012, 23.1908, -12.3969, 18.0153
0.3487, -0.1791, 0.0125, 22.4809, -11.0305, 21.3893
0.3189, -0.2040, 0.0068, 17.1145, -9.0305, 20.2366
0.3008, -0.2018, 0.0251, 14.0382, -7.6260, 15.3588
0.2962, -0.2077, 0.0383, 15.2672, -8.6260, 14.7481
0.2762, -0.2087, 0.0659, 12.6870, -11.7863, 10.6718
0.2906, -0.1970, 0.0576, 16.5267, -14.8244, 11.8168
0.3082, -0.1867, 0.0383, 20.9237, -16.8092, 17.4504
0.3160, -0.1857, 0.0100, 19.3588, -16.7863, 16.6718
0.3199, -0.1721, 0.0110, 20.7176, -17.5496, 20.4046
0.3143, -0.1562, 0.0220, 20.8321, -17.8626, 21.6947
0.2979, -0.1581, 0.0234, 14.9924, -16.2519, 20.2137
0.2779, -0.1608, 0.0444, 6.1908, -16.4275, 16.6183
0.2711, -0.1608, 0.0439, 3.5191, -18.8473, 13.9924
0.2606, -0.1813, 0.0515, 0.9008, -20.8244, 13.3588
0.2322, -0.2311, 0.0366, -14.1527, -25.0153, -5.0611
0.1902, -0.1879, 0.0723, 0.1832, -20.8550, 1.3969
0.1566, -0.2812, 0.1621, 6.8550, -26.2901, -6.4809
0.1495, -0.2707, 0.1746, 2.9008, -25.0458, -11.0534
0.1859, -0.2106, 0.1738, 1.6641, -25.5267, -12.1985
0.2281, -0.1535, 0.1462, 8.2290, -27.0992, -5.5344
0.2610, -0.1413, 0.0955, 15.4504, -28.3969, 5.6641
0.2735, -0.1376, 0.0779, 16.9542, -24.1985, 14.0229
0.2772, -0.1579, 0.0769, 12.0840, -16.5420, 15.3206
0.2735, -0.1567, 0.0691, 4.2366, -9.6794, 19.4580
0.2715, -0.1684, 0.0771, -1.8168, -3.0611, 20.7328
0.2884, -0.1279, 0.0803, -2.3053, -0.2519, 21.4733
0.2967, -0.1227, 0.0518, 1.2519, -1.2672, 28.9313
0.3094, -0.0878, 0.0330, 1.1298, 0.5267, 27.9618
0.3140, -0.0981, 0.0134, -0.7786, 3.6336, 28.3893
0.3028, -0.1152, 0.0234, 0.9160, 5.7481, 28.2901
0.2664, -0.1242, 0.0222, 3.8244, 7.1756, 29.4351
0.2579, -0.1467, 0.0171, 4.5725, 7.7023, 29.5573
0.2379, -0.1652, -0.0042, 4.0763, 8.4198, 27.5267
0.2379, -0.1459, -0.0137, -1.1832, 8.4580, 19.8092
0.2476, -0.1215, 0.0020, -5.5954, 11.1908, 20.0763
0.2564, -0.1022, 0.0117, -15.5038, 13.5420, 20.7710
0.3438, 0.0074, 0.0671, -25.6336, 9.2824, 3.0687
0.2278, 0.0267, -0.0149, -21.1908, 17.4275, 23.1069
0.2379, -0.0773, 0.0486, -6.4122, 11.8092, 21.7252
0.2242, -0.1010, 0.0420, -2.3359, 8.6336, 25.1603
0.2098, -0.0847, 0.0471, -1.4809, 9.5878, 21.8244
0.2037, -0.1171, 0.0483, 6.5267, 5.4809, 25.4580
0.1880, -0.1257, 0.0569, 8.0916, 2.6260, 19.6947
0.2017, -0.1110, 0.0500, 1.1221, 2.4733, 18.2824
0.2186, -0.0766, 0.0310, 1.7405, 1.8931, 15.5038
0.2025, -0.1142, 0.0085, 1.0992, 0.0763, 14.8626
0.2003, -0.0817, 0.0234, 5.4504, -2.1298, 17.2366
0.1815, -0.0927, 0.0042, 5.9924, -3.5038, 17.3282
0.1873, -0.0937, -0.0046, 8.3130, -3.2901, 18.5573
0.1754, -0.1013, 0.0000, 6.6260, -2.6794, 12.5573
0.1724, -0.1118, -0.0239, 6.2595, -2.4351, 13.6412
0.1595, -0.1225, 0.0034, 6.6565, 0.0000, 8.9008
0.1436, -0.1259, 0.0432, 1.8550, -0.2443, 4.1908
0.1368, -0.1047, 0.0422, 1.4885, -0.7252, 2.1374
0.1434, -0.1176, 0.0442, 1.7099, -2.2672, 0.4885
0.1570, -0.0812, 0.0483, 3.7252, -4.5878, 2.5191
0.1624, -0.0886, 0.0425, 1.3817, -5.0076, 2.0382
0.1697, -0.0663, 0.0186, 4.5344, -5.0153, 5.1679
0.1597, -0.0798, 0.0251, 7.0611, -5.5344, 5.8855
0.1456, -0.0969, 0.0300, 2.7710, -3.7252, 3.4580
0.1309, -0.0898, 0.0493, 0.9695, -3.3511, 2.7863
0.1302, -0.1015, 0.0576, 2.1908, -2.9313, 3.0153
0.1209, -0.1061, 0.0364, 1.9237, -2.2824, 5.2748
0.1197, -0.1196, 0.0486, 2.3053, -3.1450, 4.3206
0.0899, -0.0541, 0.0486, -12.3893, -4.7481, -9.4046
0.1231, -0.1789, 0.0479, 4.4122, 0.2595, 2.1603
0.0872, -0.1100, 0.0396, 4.6260, 0.8779, 2.6870
0.1006, -0.1247, 0.0305, 3.8550, 0.2061, 0.3664
0.0897, -0.1384, 0.0273, 6.7405, 0.2824, -0.5038
0.0870, -0.1313, 0.0374, 3.4733, 0.7939, -4.9008
0.1026, -0.0922, 0.0637, 5.6794, -0.3664, -5.2672
0.1151, -0.0876, 0.0637, 6.3969, -1.9084, -4.4351
0.1009, -0.1030, 0.0427, -0.0534, -1.4809, -8.7328
0.1011, -0.0893, 0.0620, -1.5954, -0.8015, -9.8855
0.0987, -0.0866, 0.0596, -0.7710, -0.6183, -8.3206
0.1190, -0.0761, 0.0454, -1.9237, 1.1450, -12.4046
0.1207, -0.0651, 0.0532, -1.6412, 1.5954, -7.1832
0.1341, -0.0720, 0.0376, 4.0916, 0.5344, -3.9542
0.1419, -0.0847, -0.0002, 6.8473, 0.4885, -1.3130
0.1727, -0.1093, -0.0161, 10.7328, 1.0763, -2.4351
0.1636, -0.1279, 0.0081, 11.4427, 1.9847, -5.4504
0.1690, -0.1074, 0.0088, 14.5267, 3.5496, -4.3817
0.1666, -0.1088, 0.0449, 13.3053, 3.1374, -10.1221
0.1553, -0.0117, 0.0732, 18.7328, 0.8779, -15.7099
0.1900, -0.0754, 0.0999, 12.2214, -1.9008, -14.5267
0.1961, -0.0358, 0.0862, 9.6260, -2.1145, -6.1679
0.2066, 0.0130, 0.0757, 17.2977, -4.7252, -2.9847
0.2310, -0.0551, 0.0283, 28.7634, -5.7252, 8.6565
0.2264, -0.0634, 0.0173, 18.6336, -2.8855, 13.0840
0.2486, -0.0920, -0.0093, 17.9160, -2.1298, 0.5649
0.2589, -0.0600, -0.0615, 21.5725, 2.1374, -2.9924
0.2401, -0.1686, -0.0325, 19.9618, -1.5496, -13.4351
0.2137, -0.1921, 0.0049, -9.9084, -1.4427, -26.2214
0.2120, -0.1232, 0.0703, -27.9771, -0.9466, -39.9008
0.2332, -0.0864, 0.0828, -22.3893, -7.5878, -41.6641
0.2752, -0.0915, 0.0891, -26.4275, -11.9160, -51.1908
0.2789, -0.0351, 0.0957, -29.1527, -7.6870, -56.1374
0.3287, -0.0917, 0.0779, -24.0992, -9.5038, -52.4122
0.3248, -0.0505, 0.0542, -24.0687, -4.6260, -45.7939
0.3272, -0.0805, 0.0784, -23.4122, -2.4656, -45.7176
0.3211, -0.0822, 0.0774, -20.8550, -1.5267, -42.3053
0.3074, -0.1049, 0.0645, -18.2595, 0.5038, -39.9542
0.3160, -0.1223, 0.0410, -16.9084, 2.2595, -39.9924
0.3111, -0.1352, 0.0256, -13.7634, 5.3435, -40.4122
0.3055, -0.1242, 0.0278, -11.9389, 9.4275, -38.8626
0.2952, -0.1374, 0.0410, -16.0153, 14.7481, -38.8473
0.2803, -0.1457, 0.0715, -18.6641, 17.4733, -35.6183
0.2757, -0.1408, 0.1194, -19.2366, 14.8855, -32.3282
0.3028, -0.1550, 0.0796, -15.2977, 8.8473, -23.5496
0.2750, -0.1679, 0.0588, -10.0382, 9.9313, -14.5496
0.2943, -0.1750, 0.0037, -5.9695, 11.9618, -16.0458
0.2918, -0.1945, -0.0110, -9.0382, 16.2519, -22.9771
0.2601, -0.2324, 0.0115, 10.1832, 27.5954, -2.7939
0.3304, -0.2382, 0.0037, 0.4122, 17.6183, -25.4656
0.3072, -0.1962, -0.0100, -17.7939, 27.5649, -29.1756
0.3223, -0.1437, 0.0125, -17.3130, 25.8626, -27.5191
0.3135, -0.1584, 0.0154, -12.6718, 20.3969, -24.9389
0.3206, -0.1701, 0.0051, -14.2214, 21.3130, -20.2901
0.3306, -0.1784, 0.0027, -9.1985, 17.9389, -19.7710
0.3318, -0.1987, -0.0288, -10.7634, 15.0763, -22.9466
0.3262, -0.1965, -0.0068, -13.2595, 15.5878, -26.5802
0.3289, -0.1901, 0.0042, -9.6641, 12.7786, -28.5649
0.3238, -0.1938, 0.0115, -9.6107, 10.1145, -27.8168
0.3353, -0.1743, 0.0117, -6.8626, 6.5038, -25.3969
0.3568, -0.1801, -0.0012, -3.4427, 2.5725, -21.1298
0.3328, -0.1901, -0.0610, -8.8015, 2.0611, -10.8550
0.3724, -0.2087, -0.0291, -10.0611, 4.8702, -15.3664
0.3560, -0.2128, -0.0276, -10.5954, 8.7023, -13.2061
0.3428, -0.2175, 0.0232, -11.0458, 7.5115, -17.9237
0.3404, -0.2155, 0.0300, -8.1374, 3.1679, -17.2214
0.3360, -0.2053, 0.0376, -5.8397, 1.5038, -13.2290
0.3362, -0.2224, 0.0251, -5.1221, -2.9542, -11.0763
0.3558, -0.1977, 0.0161, -2.9924, -4.4046, -8.9084
0.3668, -0.2062, -0.0063, 2.0000, -4.1756, -5.7634
0.3731, -0.2243, -0.0173, 0.4504, -2.0076, -4.8244
0.3668, -0.1996, -0.0032, -0.4962, -0.1298, -4.1908
0.3587, -0.2114, 0.0137, 0.5344, -1.1145, -3.1679
0.3333, -0.2236, 0.0281, -2.4656, -0.4427, -1.7023
0.3216, -0.2165, 0.0144, -1.4351, -0.2748, -0.3969
0.3060, -0.2172, 0.0254, -1.9466, -0.1527, -1.5649
0.2967, -0.2119, 0.0320, -3.2977, 0.8015, 0.5573
0.2969, -0.2224, 0.0244, 1.3282, -0.9313, 4.6947
0.2908, -0.2568, 0.0283, 1.9160, -2.0153, 4.7328
0.2986, -0.2595, 0.0071, 1.4198, -1.3511, 4.4733
0.3079, -0.2482, 0.0210, 3.3511, -1.5267, 4.4580
0.3279, -0.2324, 0.0107, 0.6412, -1.7634, 3.4656
0.3582, -0.1852, 0.0168, -0.9237, -1.7328, 4.1069
0.3775, -0.1723, 0.0107, 3.4809, -4.0305, 10.8397
0.3939, -0.1838, 0.0076, 5.4809, -5.9313, 13.9542
0.4012, -0.1845, 0.0100, 5.1756, -6.9542, 16.0305
0.3973, -0.1982, -0.0088, 5.0076, -6.9924, 17.0916
0.3987, -0.1931, -0.0212, 3.6718, -6.4122, 16.8244
0.3782, -0.2202, 0.0000, -0.1145, -5.0916, 15.1603
0.3697, -0.2226, 0.0012, -2.3053, -5.3511, 12.4962
0.3753, -0.2165, 0.0093, 0.2443, -6.6794, 14.5725
0.3858, -0.1955, 0.0188, 5.7863, -8.8168, 20.1679
0.4046, -0.1784, 0.0203, 10.1450, -11.4122, 24.2901
0.4334, -0.1349, 0.0232, 13.2366, -13.6031, 27.7481
0.4473, -0.0842, 0.0037, 12.7939, -14.8015, 30.7328
0.4649, -0.0500, -0.0266, 11.3359, -13.1985, 35.0840
0.4525, -0.0551, -0.0425, 9.3588, -10.7557, 35.3588
0.4217, -0.1030, -0.0613, 10.9008, -10.0153, 40.3206
0.3780, -0.1660, -0.0610, 13.6260, -10.6489, 39.4885
0.3101, -0.2307, -0.0784, 18.1145, -12.9771, 33.1145
0.3126, -0.3261, -0.0491, 17.7939, -18.7863, 13.9618
0.2493, -0.2719, -0.0449, 21.2977, -15.3130, 17.6412
0.2576, -0.2687, -0.0437, 20.3969, -14.9695, 13.5802
0.2515, -0.2148, -0.0120, 20.0382, -12.7557, 13.0153
0.2296, -0.1877, 0.0405, 15.5496, -6.3206, 15.1603
0.2220, -0.2023, 0.1062, 9.5420, -5.4275, 17.2519
0.2047, -0.2233, 0.1538, 7.2977, -5.3053, 16.9237
0.1827, -0.2390, 0.1323, 9.9084, -10.0153, 18.4351
0.2012, -0.2963, 0.1108, 13.9466, -13.3206, 18.7710
0.1981, -0.2341, 0.0369, 12.9008, -8.6183, 19.3130
0.2122, -0.2082, 0.0293, 15.2290, -2.1527, 23.7252
0.2022, -0.1948, 0.0825, 8.0076, 4.6031, 22.3053
0.1714, -0.1281, 0.1221, 1.9542, 7.7405, 23.5191
0.2139, -0.1379, 0.1116, -4.5573, 3.1221, 20.2824
0.1929, -0.0180, 0.1575, 9.3588, 10.7252, 32.0458
0.1944, -0.0422, 0.1411, 18.2290, 11.3130, 40.9084
0.1717, -0.0737, 0.0750, 12.5267, 20.6947, 52.8855
0.1463, -0.1728, 0.0186, 14.7023, 26.6336, 52.5802
0.0823, -0.2736, 0.0061, 12.4275, 29.9771, 44.5191
0.0535, -0.2485, 0.0525, 1.0534, 29.8473, 29.2214
0.0794, -0.1899, 0.0452, -2.3969, 26.3969, 14.2672
0.0789, -0.1071, 0.0557, 3.4733, 23.2443, 13.3511
0.1556, -0.1230, 0.0652, 14.9695, 18.6870, 24.4046
0.1592, -0.0314, 0.0554, 7.6412, 18.8473, 25.6565
0.1805, -0.0544, 0.0386, 3.7023, 19.3130, 28.8779
0.1898, -0.0529, 0.0789, 3.8321, 20.8779, 18.9160
0.1434, -0.0930, -0.0161, -5.9008, 20.2366, 24.6336
0.1426, -0.1186, -0.0232, -16.2366, 21.7939, 19.4504
0.1573, -0.0905, -0.0249, -20.1527, 21.1527, 12.5496
0.1729, -0.0703, -0.0027, -19.5725, 17.6641, 13.3511
0.1717, -0.0532, 0.0210, -16.6489, 11.5878, 12.0458
0.1558, -0.1037, 0.0640, -19.6870, 2.4962, 10.5267
0.1309, -0.0370, 0.0508, -9.8626, -1.8092, 18.0534
0.1216, -0.0815, 0.0410, -4.7481, -7.4275, 15.5115
0.1253, -0.1218, 0.0142, -13.2290, -8.0305, 11.9313
0.1282, -0.0246, 0.0020, -10.5038, -6.6718, 5.6031
0.1448, -0.0549, 0.0171, -4.3435, -8.6794, 4.0076
0.1197, -0.0507, 0.0300, -1.8321, -9.1832, 4.7176
0.1243, -0.0412, 0.0486, 1.8855, -11.1832, 6.1527
0.1277, -0.0283, 0.0613, 3.7099, -14.0992, 5.3664
0.1160, 0.0001, 0.0522, 1.9313, -13.1298, 5.5802
0.1182, -0.0829, 0.0408, -8.8397, -13.4733, -2.6870
0.1160, -0.0402, 0.0376, -0.5496, -8.5267, 6.2137
0.0901, -0.0495, 0.0457, 1.4885, -10.6336, 5.3053
0.0775, -0.0966, 0.0354, 1.1908, -10.5802, 7.9008
0.0633, -0.1149, 0.0115, 2.3511, -10.0992, 6.4733
0.0521, -0.1266, 0.0122, -0.3740, -8.9008, 2.5496
0.0472, -0.1367, 0.0088, -0.0382, -7.6641, 2.4962
0.0294, -0.1313, 0.0066, -0.3511, -8.0229, -0.9160
-0.0014, -0.3076, -0.0095, -0.5954, -10.2977, -4.7939
0.0145, -0.1098, 0.0139, 2.8092, -5.2061, 2.5191
0.0150, -0.0873, 0.0264, 1.4733, -6.4504, 0.5725
0.0330, -0.1425, 0.0251, -0.8244, -5.0000, -0.5725
0.0408, -0.1403, 0.0225, -0.4504, -3.0076, -1.8855
0.0464, -0.1464, 0.0303, 0.4580, -1.7939, -2.9924
0.0635, -0.1555, 0.0320, 0.0992, -0.6947, -3.0076
0.0679, -0.1281, 0.0278, 1.6031, -1.0000, -3.3511
0.0840, -0.1281, 0.0203, 2.2214, -1.1069, -4.5878
0.0789, -0.1223, 0.0378, 3.2748, -1.2290, -5.5878
0.0753, -0.1074, 0.0371, 3.1298, -0.8244, -7.4427
0.0821, -0.0827, 0.0317, 1.8473, 0.1527, -6.8550
0.0840, -0.0707, 0.0291, 2.3359, 0.5878, -6.8092
0.0775, -0.0781, 0.0266, 2.0611, -0.0840, -7.0305
0.0850, -0.0698, 0.0046, 5.5573, -0.5267, -7.9466
0.0977, -0.0795, 0.0044, 10.4885, -0.7786, -6.8244
0.0953, -0.0952, 0.0054, 13.2672, 0.0916, -3.4580
0.1038, -0.1413, 0.0183, 6.4733, -1.8168, -5.5878
0.1004, -0.0854, -0.0049, 8.3053, 1.5802, -6.0229
0.1043, -0.1035, 0.0068, 7.9313, -0.2595, -8.5573
0.1221, -0.1113, 0.0005, 7.3359, -0.7328, -12.7252
0.1446, -0.0949, -0.0010, 7.5878, -1.5649, -14.9237
0.1671, -0.1032, 0.0154, 7.4656, -2.0992, -19.8931
0.1888, -0.0663, 0.0088, 10.4656, -2.4198, -19.2443
0.1995, -0.0468, 0.0312, 11.6794, -1.6565, -18.6565
0.1946, -0.0363, 0.0491, 11.8702, -1.5496, -16.1679
0.2117, -0.0324, 0.0447, 15.9542, 1.1832, -7.6870
0.2173, -0.0170, 0.0693, 13.2061, -1.2977, -13.4656
0.2193, -0.0414, 0.0461, 12.9618, -3.4809, -8.6260
0.2388, -0.0512, 0.0002, 12.8244, -7.3435, -1.8244
0.2440, -0.1450, -0.0398, 13.8626, -8.7328, 0.3588
0.1971, -0.3073, -0.1545, 4.9695, -13.1603, 3.2519
0.1959, -0.2819, -0.1389, 0.5573, -6.6107, -10.7557
0.1934, -0.2155, -0.0984, 0.2672, -1.6412, -26.6107
0.2068, -0.1254, 0.0051, -5.2595, 2.9389, -32.3206
0.2335, -0.0615, 0.0811, -14.2519, 5.5496, -26.7710
0.2545, -0.0239, 0.1338, -12.4580, 8.6031, -16.0916
0.2549, -0.0449, 0.1367, -2.4809, 11.8550, -3.5496
0.2095, -0.1201, 0.1445, -5.9618, 16.8397, -5.3511
0.1981, -0.2026, 0.1145, -10.2901, 17.9160, -15.9466
0.1834, -0.1672, 0.0659, -13.9389, 19.4198, -26.4580
0.1854, -0.1594, 0.0593, -9.0000, 16.8626, -32.8092
0.1761, -0.1315, 0.0332, 1.1603, 14.4198, -34.7557
0.1492, -0.1176, 0.0173, 6.9160, 11.8397, -33.5191
0.1434, -0.1064, 0.0261, 6.6794, 9.3435, -27.3893
0.1329, -0.1242, 0.0112, 7.6183, 5.1374, -21.8855
0.1548, -0.1450, -0.0022, 7.2061, 11.0000, -14.1527
0.1487, -0.1577, -0.0945, 0.5344, 6.8321, -26.3893
0.1885, -0.1555, -0.0964, 8.7634, 11.3740, -30.8397
0.1993, -0.1579, -0.0801, 13.5267, 12.2061, -34.4198
0.2352, -0.0876, 0.0142, 24.9084, 14.7634, -35.5267
0.2132, -0.1718, 0.0776, 14.1832, 9.2672, -55.2595
0.2437, -0.0082, 0.1343, 15.6260, 9.5954, -55.2901
0.3040, -0.0407, 0.1482, 8.8626, 2.6641, -48.4046
0.3463, 0.0106, 0.0771, 6.1985, 3.8702, -32.1756
0.3594, 0.0049, 0.0703, 0.2443, 7.5115, -27.8092
0.3436, -0.0168, 0.0879, -4.7939, 11.6947, -25.7252
0.3316, -0.0219, 0.0918, -4.0000, 12.8779, -24.6870
0.3074, -0.0510, 0.0881, 1.7710, 11.6870, -23.5878
0.2798, -0.0886, 0.0815, 1.2824, 12.3664, -26.3664
0.2720, -0.0954, 0.0908, 1.2366, 12.3359, -27.3130
0.2525, -0.0971, 0.1108, 6.0000, 8.4275, -22.3511
0.2654, -0.1147, 0.1021, 6.6260, 6.3969, -16.6183
0.2798, -0.1061, 0.0808, 3.3435, 7.1756, -9.6870
0.3018, -0.1030, 0.0474, 0.5496, 9.2977, -10.2672
0.3165, -0.0954, 0.0520, -1.5802, 11.8779, -8.3664
0.3160, -0.0590, 0.0452, -1.6183, 18.3740, -3.4962
0.3077, -0.1071, 0.0518, -2.2519, 19.9160, -7.5267
0.2877, -0.1000, 0.0801, -0.6794, 20.8015, -6.7405
0.2508, -0.1213, 0.1052, -0.5420, 19.5344, -7.6565
0.2391, -0.1098, 0.1379, -1.9466, 15.8015, -7.1527
0.2310, -0.1242, 0.1331, -3.1145, 12.2748, -2.7481
0.2364, -0.1335, 0.0996, -5.4198, 9.5267, -1.7557
0.2545, -0.1147, 0.0667, -9.1985, 9.8626, 0.7176
0.2891, -0.0204, 0.0181, -1.5191, 13.9924, 13.2824
0.2903, -0.1511, 0.0439, -10.2519, 9.0000, 1.8702
0.2828, -0.0934, 0.0049, -15.8244, 16.6641, 10.6336
0.2886, -0.1108, -0.0068, -13.7405, 16.3740, 12.1298
0.2794, -0.1205, -0.0198, -10.0382, 10.3817, 11.0153
0.2672, -0.1371, -0.0088, -10.6718, 8.2061, 9.9313
0.2689, -0.1613, -0.0154, -5.5496, 5.2824, 11.8397
0.2818, -0.1601, -0.0386, -3.9389, 3.9008, 11.9160
0.2891, -0.1452, -0.0300, -1.0840, 2.6718, 13.2595
0.2896, -0.1349, -0.0332, 0.2214, 1.0458, 15.9618
0.2811, -0.1313, -0.0059, 0.2366, 0.9237, 18.0229
0.2642, -0.1286, 0.0273, 0.7634, -0.2290, 21.0840
0.2518, -0.1508, 0.0378, 0.0305, -2.5496, 21.9695
0.2383, -0.1662, 0.0476, -4.8473, -4.5115, 20.4198
0.2442, -0.1459, 0.0442, -5.8397, -7.9237, 19.2061
0.2488, -0.1269, 0.0393, -0.3740, -11.1069, 20.9924
0.2501, -0.1279, 0.0583, 2.0763, -13.8550, 22.1527
0.2576, -0.1054, 0.0701, 5.2901, -17.1069, 24.4351
0.2664, -0.0993, 0.0620, 8.8473, -19.7634, 30.2366
0.2659, -0.1169, 0.0605, 4.7405, -17.8626, 34.9389
0.2794, -0.1157, 0.0469, -0.9771, -14.8015, 34.4351
0.2728, -0.1118, 0.0464, 2.6183, -16.0305, 33.4275
0.2520, -0.1393, 0.0547, -0.4962, -15.4427, 30.0229
0.2256, -0.1508, 0.0977, -5.1527, -29.1374, 3.3969
0.2654, -0.1064, 0.0256, -0.8626, -26.6031, 17.8702
0.2759, -0.0934, 0.0134, 0.8779, -26.8550, 13.3588
0.2930, -0.0344, 0.0139, 5.2214, -24.7634, 23.4809
0.2806, -0.0385, 0.0120, 9.7481, -22.2443, 34.0916
0.2569, -0.0541, 0.0349, 15.1298, -23.4351, 39.3282
0.2093, -0.1052, 0.0020, 20.4809, -23.6565, 31.4427
0.1819, -0.1140, 0.0237, 20.4046, -18.4122, 32.5344
0.1507, -0.1369, 0.0554, 15.2672, -11.9084, 32.4809
0.1590, -0.0966, 0.0598, 16.6107, -13.3511, 32.4733
0.1609, -0.0827, 0.0823, 10.4733, -14.2137, 34.4733
0.1702, -0.0395, 0.0808, 4.8015, -13.9389, 41.9237
0.1802, -0.0571, 0.0740, 2.5802, -14.6947, 43.4504
0.1778, -0.0688, 0.0598, -0.2443, -13.4351, 41.4733
0.1683, -0.0930, 0.0657, -1.9160, -12.4198, 34.4962
0.1592, -0.0417, 0.0603, 3.0611, -10.3053, 27.7557
0.1570, -0.0847, 0.0581, 4.4809, -10.5802, 27.3130
0.1544, -0.0688, 0.0320, 5.5725, -8.0153, 26.0534
0.1268, -0.1186, -0.0093, -3.8321, -3.1298, 22.4275
0.1265, -0.1310, -0.0254, -13.4275, -1.3740, 16.5114
0.0982, -0.0786, -0.0269, -13.0229, 2.8931, 20.9771
0.1133, -0.1457, -0.0090, -5.8779, 1.2443, 30.7939
0.1046, -0.1208, -0.0273, -8.2214, 3.7328, 34.8397
0.1309, -0.0976, -0.0305, -4.7481, 1.1985, 24.1603
0.1158, -0.0703, 0.0337, 2.4885, 1.4809, 20.7099
0.1229, -0.0314, 0.0781, -1.7481, 1.8321, 21.1374
0.1358, -0.0251, 0.0989, -1.8015, 1.9924, 26.3053
0.1309, -0.0268, 0.0896, -3.7634, 2.4809, 29.6412
0.1395, -0.0556, 0.0444, -10.0916, 2.8321, 27.7481
0.1373, -0.0854, -0.0042, -15.1374, 4.4580, 23.5420
0.1473, -0.0817, -0.0483, -19.1603, 3.9008, 13.7405
0.1277, -0.1288, -0.0823, -26.4198, -1.5954, 1.6794
0.1619, -0.0383, -0.0435, -2.2366, 0.4351, 13.8397
0.1609, -0.0051, -0.0154, 7.0534, -7.1756, 13.5267
0.1724, -0.0139, -0.0020, 8.3817, -7.0153, 21.0687
0.1666, -0.0060, 0.0166, 11.5573, -9.1679, 24.7328
