SWV ITM Data Console - ITM Port: 0
2C device is ready.
MPU6050 is ready!
Calibration Complete!
Accel Offsets: X = -5674, Y = 614, Z = 11746
Gyro Offsets: X = -726, Y = -452, Z = -158
ax, ay, az, gx, gy, gz
0.4169, -0.1107, -0.0511, -56.0458, 17.1908, -2.0382
0.4259, -0.0726, 0.0397, -57.6947, 19.6565, 1.9466
0.4200, -0.0157, 0.1263, -44.4809, 16.3817, -0.8244
0.4078, -0.0145, 0.1434, -27.1679, 13.9160, -0.9084
0.3900, -0.0829, 0.0804, -13.9237, 22.0229, 1.7557
0.3756, -0.1429, 0.0096, -6.1298, 27.1145, 2.8092
0.3859, -0.1808, -0.0455, -2.2748, 24.1298, 13.1603
0.3871, -0.1920, -0.0765, -5.2824, 28.2595, 13.7710
0.3719, -0.1906, -0.0099, -13.7863, 29.5420, 12.2061
0.3539, -0.1801, -0.0011, -13.3817, 26.7939, 8.0534
0.3573, -0.1190, 0.0233, -12.3435, 25.7786, 8.0000
0.3673, -0.0939, 0.0001, -3.3893, 30.1603, 4.5038
0.3588, -0.0980, -0.0599, 14.0076, 31.6183, 1.7481
0.3514, -0.1393, -0.0812, 19.7099, 33.6794, 2.4962
0.3517, -0.1910, -0.1022, 13.2137, 36.7099, 7.5115
0.3409, -0.2006, -0.1212, 7.5191, 37.8321, 4.6489
0.3309, -0.1964, -0.1134, 5.0763, 32.8397, 6.5573
0.3229, -0.1869, -0.0497, 3.9466, 27.1908, 3.1679
0.3180, -0.1525, -0.0123, 1.2977, 24.7634, -2.5878
0.3134, -0.1412, 0.0226, -5.5420, 25.7939, -5.4580
0.2914, -0.1207, 0.0419, -6.2672, 26.7557, -6.1756
0.2997, -0.0941, 0.0270, -5.2748, 30.7176, -5.7863
0.3014, -0.0814, 0.0328, -0.3511, 32.4351, -3.2137
0.2889, -0.1234, 0.0275, 5.2214, 30.8779, 3.3664
0.2709, -0.1627, 0.0018, 9.9389, 28.6641, 1.9313
0.2579, -0.1945, 0.0018, 14.6794, 24.2366, -0.5191
0.2518, -0.2286, 0.0104, 17.5114, 21.2901, -3.0305
0.2521, -0.2045, 0.0336, 9.9924, 19.7634, -5.5725
0.2386, -0.2013, 0.0624, -1.8855, 19.4198, -10.0687
0.2372, -0.1844, 0.0902, -9.4733, 19.3130, -13.5878
0.2548, -0.1593, 0.1007, -7.4351, 15.4656, -14.7099
0.2777, -0.1307, 0.0682, -1.1908, 12.8168, -9.1527
0.2904, -0.1276, 0.0372, 5.1145, 12.2748, -2.0153
0.2992, -0.1490, -0.0026, 8.3511, 11.6870, 2.9847
0.2880, -0.1571, -0.0236, 8.4046, 13.3130, 1.9313
0.2589, -0.2035, -0.0175, 7.3664, 10.4427, 4.5038
0.2509, -0.2067, 0.0021, 7.9771, 9.0611, 2.6412
0.2567, -0.1818, -0.0226, 8.7786, 8.5496, 0.2824
0.2855, -0.1627, -0.0648, 8.8702, 8.4580, 0.1527
0.3148, -0.1556, -0.1151, 5.4504, 9.5725, 4.4275
0.3390, -0.1290, -0.1490, -0.8779, 11.1374, 3.6489
0.3256, -0.1564, -0.1132, -4.3740, 8.5954, 5.5267
0.3224, -0.1293, -0.0970, 1.6031, 4.7252, 8.8015
0.3058, -0.1290, -0.1132, 1.9237, 3.4427, 9.0916
0.2814, -0.1354, -0.1244, 0.3817, 2.9313, 9.4504
0.2609, -0.1205, -0.1110, 2.9695, -1.2137, 8.5191
0.2635, -0.1466, -0.1180, 0.6412, -1.3817, 7.1145
0.2875, -0.1422, -0.1254, -9.6031, 2.0229, 4.2137
0.3004, -0.1183, -0.1224, -19.5420, -1.9847, -2.1145
0.3419, -0.1217, -0.1486, -26.6336, -4.7939, 1.1679
0.3551, -0.0961, -0.1415, -24.8092, -15.5954, -2.0840
0.3385, -0.1102, -0.1417, -21.9237, -24.8550, 3.3130
0.3109, -0.1019, -0.0504, -23.8092, -26.6031, 10.5725
0.2579, -0.1029, 0.0643, -27.6641, -18.7252, -0.2137
0.2523, -0.1232, 0.1442, -37.4275, -13.9542, -8.1450
0.2574, -0.1261, 0.1202, -40.5573, -9.5191, -18.8855
0.2953, -0.1422, 0.0511, -23.0534, -19.4122, -22.2672
0.3607, -0.1349, -0.0289, 5.9008, -42.7939, -43.5420
0.3290, -0.2255, -0.0826, 14.7939, -50.3511, -20.9695
0.3217, -0.2133, -0.0414, 8.0305, -49.2595, -12.7863
0.2560, -0.2252, 0.0712, 0.6031, -45.0153, -12.7405
0.1945, -0.2855, 0.1644, -25.0229, -28.3282, -16.0840
0.2028, -0.2650, 0.2174, -53.5573, -15.1832, -23.8015
0.3073, -0.2111, 0.2167, -46.0305, -1.0458, -43.3206
0.3846, -0.1984, 0.1539, -31.2290, 2.8321, -49.1908
0.4303, -0.2391, 0.1029, -8.5802, 4.0153, -43.2901
0.3854, -0.2963, 0.0807, 8.7786, 2.5725, -34.4046
0.3275, -0.3138, 0.1014, -0.1679, 3.0992, -26.6412
0.3016, -0.2589, 0.2711, -2.9466, -6.7786, -31.0229
0.2870, -0.2125, 0.2892, 0.9924, -15.9847, -34.5115
0.2887, -0.1888, 0.3370, 8.0916, 0.6565, -31.0229
0.3400, -0.2272, 0.4606, 10.2061, 10.8473, -20.1374
0.3431, -0.2721, 0.4501, 29.3282, 15.2519, -6.7710
0.3353, -0.3478, 0.4191, 45.6947, 15.0458, -4.1450
0.2999, -0.3832, 0.3944, 53.6489, 22.6183, 1.2290
0.2367, -0.4120, 0.2872, 33.5038, 33.5344, 12.7939
0.1884, -0.4557, 0.1918, 9.4198, 47.7557, 17.9160
0.1603, -0.4872, 0.1371, -15.6412, 71.3664, 15.5954
0.1508, -0.4752, 0.2235, -48.5954, 94.8015, 17.0229
0.1656, -0.4415, 0.3785, -72.4504, 109.2595, 44.2748
0.2069, -0.3590, 0.4948, -55.1221, 88.1908, 32.2137
0.2335, -0.2584, 0.5436, 22.7099, 32.7328, 8.9008
0.2684, -0.2260, 0.3771, 91.3969, 17.4733, 5.7328
0.2623, -0.2662, 0.2245, 77.7557, 22.1221, 15.3359
0.2526, -0.2770, 0.2201, 67.0458, 15.7252, 21.5038
0.1862, -0.3312, 0.2579, 47.9542, 13.4962, 28.8550
0.1552, -0.3434, 0.3029, 13.0076, 28.1221, 20.7939
0.1561, -0.3197, 0.3439, -13.8397, 36.5802, 15.5954
0.1906, -0.2516, 0.3644, -20.6031, 34.0382, 12.8092
0.1993, -0.2101, 0.3529, -13.0687, 32.4885, 16.1985
0.2030, -0.2037, 0.3170, -5.3511, 29.9618, 19.0916
0.1930, -0.2365, 0.2972, 7.3511, 23.5725, 20.8015
0.1776, -0.2745, 0.3356, 28.0153, 6.3664, 22.1069
0.1823, -0.2823, 0.3485, 36.9237, -5.4198, 17.3969
0.1598, -0.2963, 0.3605, 29.3740, -5.9924, 14.3359
0.1610, -0.2831, 0.3346, 24.4122, -4.5573, 10.6718
0.1791, -0.2347, 0.3033, 31.8626, 2.5191, 4.5725
0.2191, -0.2220, 0.2936, 40.7863, 14.0229, 7.4122
0.2133, -0.1908, 0.2394, 14.4656, 34.2214, 13.9847
0.2474, -0.1471, 0.2863, 4.9771, 29.0611, 9.4580
0.2555, -0.1639, 0.2980, 14.8168, 5.9084, 7.9237
0.1920, -0.2311, 0.2775, 11.1756, 0.4351, 0.8626
0.1761, -0.2662, 0.3422, -1.4733, 4.5191, -4.5573
0.1920, -0.2257, 0.3063, -1.6260, 2.2214, -3.6260
0.1879, -0.2096, 0.2469, 5.0534, -2.3664, -5.0382
0.1691, -0.2325, 0.1840, 10.7099, -7.3435, -3.7557
0.1727, -0.2208, 0.2003, 11.0763, -7.7176, -2.0992
0.1622, -0.2372, 0.2294, 7.8473, -4.8015, 2.0458
0.1632, -0.2306, 0.2767, 5.5191, -4.2977, 3.7939
0.1979, -0.2054, 0.3470, 10.5191, -12.6565, -2.3053
0.1908, -0.2057, 0.3275, 15.2901, -19.8550, -3.6183
0.2194, -0.1671, 0.3737, 13.7786, -24.5038, 1.7176
0.2074, -0.1652, 0.3480, 17.9008, -25.1832, 0.8626
0.1742, -0.2050, 0.3380, 18.7328, -19.2137, 1.9542
0.1744, -0.2194, 0.3846, 14.3969, -9.6870, 10.2214
0.1844, -0.2137, 0.4574, 12.6718, -6.7252, 11.0763
0.1737, -0.2174, 0.5060, 14.6336, -9.0763, 8.8397
0.1527, -0.2321, 0.5206, 15.0763, -13.0000, 12.1527
0.1539, -0.2382, 0.5006, 13.0611, -13.0229, 8.9695
0.1478, -0.2428, 0.5101, 11.8015, -11.9389, 6.7786
0.1346, -0.2284, 0.5087, 16.9618, -10.2214, 0.0382
0.1434, -0.1881, 0.4962, 20.6718, -7.8779, -2.3359
0.1508, -0.1698, 0.4742, 18.9313, -2.6565, -8.1221
0.1910, -0.1500, 0.4635, 14.4046, -2.9389, -13.8702
0.1857, -0.1200, 0.4247, 24.0000, -7.4885, -17.5267
0.2218, -0.0873, 0.4003, 35.9313, -16.8550, -16.8702
0.2242, -0.0914, 0.3146, 42.9389, -26.9389, -16.7023
0.2247, -0.0917, 0.2770, 43.7710, -28.3893, -18.0534
0.1991, -0.1681, 0.1996, 43.4733, -28.0763, -21.4198
0.2076, -0.1725, 0.2216, 37.6641, -23.4809, -23.9160
0.2291, -0.1720, 0.2787, 22.8473, -20.1069, -21.8168
0.2301, -0.1385, 0.2931, 12.5802, -13.8626, -20.0611
0.2540, -0.1222, 0.2811, -3.1145, -11.6260, -19.8855
0.2623, -0.1449, 0.2653, -4.6412, -6.3588, -31.0076
0.2682, -0.1405, 0.2977, -8.5496, -9.5267, -27.5496
0.2770, -0.1263, 0.2682, -14.0763, -18.4122, -30.6031
0.2850, -0.1097, 0.2667, -9.5649, -21.5420, -28.9008
0.3016, -0.1075, 0.2289, 3.6718, -26.6947, -21.9466
0.2894, -0.1534, 0.1876, 12.7786, -23.5420, -20.2214
0.2728, -0.1610, 0.1688, 18.7481, -15.5496, -15.5267
0.2804, -0.1190, 0.1605, 22.9924, -9.7252, -17.7252
0.3048, -0.0736, 0.1222, 14.5954, -6.1603, -16.3511
0.3497, -0.0248, 0.1486, 3.1069, 1.9313, -19.7863
0.3673, 0.0060, 0.1810, -4.6183, 0.4122, -10.2901
0.3807, 0.0458, 0.1708, -3.5038, -0.1908, -4.6947
0.3751, -0.0128, 0.1337, 8.9389, 0.4046, -0.6565
0.3622, -0.0778, 0.0927, 24.6412, 3.8855, -4.1985
0.3551, -0.1661, 0.0377, 21.8779, 10.6718, -7.3359
0.3461, -0.2030, 0.0116, -4.6794, 7.7634, -9.3435
0.3431, -0.1974, 0.0050, -33.9389, -0.0229, -2.0611
0.3617, -0.1364, -0.0157, -47.5115, -9.8855, 6.0687
0.3524, -0.0851, -0.0031, -48.0458, -14.2061, 16.0000
0.3734, -0.0692, -0.0050, -38.8626, -9.3740, 23.8855
0.4010, -0.0175, -0.0043, -21.4198, 0.7176, 28.5878
0.4315, 0.0546, 0.0201, 10.8550, 3.9237, 25.3664
0.4266, 0.0848, 0.0602, 37.5267, 2.1756, 22.5878
0.4113, 0.1024, 0.0607, 48.4427, 9.5573, 22.4886
0.3756, 0.0399, -0.0145, 43.3130, 23.7099, 17.2672
0.3922, -0.0138, -0.0338, 44.0992, 29.6107, 7.6794
0.3907, -0.0719, -0.1320, 31.7481, 42.6794, 2.9924
0.3978, -0.0714, -0.1664, 12.9695, 52.8473, -4.5420
0.3807, -0.0626, -0.1779, -0.8702, 57.6183, -11.5344
0.3766, -0.0551, -0.0963, -6.1832, 55.0153, -12.9389
0.3685, -0.0455, -0.1112, -13.3206, 53.5649, -4.7252
0.3612, -0.0284, -0.0819, -14.2748, 46.0687, 4.6718
0.3488, -0.0377, -0.0485, -11.0687, 34.0840, 8.9160
0.3138, -0.0753, -0.0189, -9.7557, 15.4275, 10.9618
0.2762, -0.0983, -0.0128, -12.6031, 3.6336, 7.6107
0.2758, -0.1219, -0.0233, -12.9084, 2.1679, 7.0840
0.2897, -0.0900, -0.0343, -14.9847, 3.5344, 4.2443
0.3085, -0.0255, -0.0074, -6.6718, 7.7405, 6.6336
0.3014, -0.0258, 0.0016, 4.6870, 11.4809, 12.0763
0.2816, -0.0726, 0.0104, 13.9695, 16.6031, 15.9618
0.2394, -0.1207, 0.0446, 12.3893, 25.3435, 13.8397
0.2211, -0.1249, 0.0648, 10.4733, 39.0153, 6.6412
0.2306, -0.0765, 0.0778, 8.5115, 45.6641, 0.0840
0.2399, -0.0101, 0.1193, 11.2595, 47.8015, -0.4885
0.2448, -0.0038, 0.1146, 11.9924, 45.7863, 2.5725
0.2443, 0.0048, 0.1110, 5.4809, 43.2214, 3.1603
0.2491, -0.0414, 0.0443, 1.6565, 37.0076, 5.5191
0.2550, -0.0736, 0.0099, 6.3893, 33.7863, 2.0840
0.2316, -0.1078, -0.0272, 10.1679, 31.4733, -2.6947
0.2289, -0.1117, -0.0179, 16.4656, 30.5267, -4.6336
0.2430, -0.0577, -0.0238, 11.3053, 30.0305, -7.1908
0.2443, -0.0216, -0.0226, 6.3588, 30.6183, -7.2901
0.2306, 0.0138, -0.0018, 4.2824, 28.6565, -3.9924
0.1942, -0.0045, 0.0057, 3.7481, 23.0382, 2.3969
0.1810, -0.0060, -0.0148, 3.7786, 18.4733, 7.5344
0.1769, -0.0101, -0.0653, 3.0000, 14.7786, 7.9847
0.1588, -0.0404, -0.0763, 3.0534, 8.8092, 10.5496
0.1642, -0.0736, -0.0648, 5.2748, 1.3435, 9.2748
0.1891, -0.1041, -0.0707, 0.6260, -7.8473, 4.8397
0.1857, -0.0511, -0.1176, 11.9542, -24.4733, -12.1679
0.2045, -0.0536, -0.0607, 18.7023, -27.2443, 0.1221
0.1996, -0.0179, -0.0819, 17.2137, -35.3130, -7.1298
0.1940, -0.0197, -0.0865, 12.4656, -42.9389, -5.0076
0.2003, 0.0123, -0.1322, -3.3664, -32.7405, -5.1832
0.2238, 0.1254, -0.1005, 6.1756, -9.8168, -2.5649
0.2675, 0.1332, -0.0724, 27.4580, -1.7557, 2.7634
0.3060, 0.0936, -0.0643, 41.9313, -0.4733, 11.3053
0.3077, 0.0399, -0.1066, 45.4580, -1.4885, 16.2824
0.2887, -0.0221, -0.1151, 38.3893, -6.4885, 15.5802
0.2540, -0.0497, -0.1161, 19.4733, -3.3817, 9.7786
0.2311, -0.0070, -0.0575, 3.4809, 0.4809, 1.2214
0.2047, 0.0277, 0.0272, 4.7710, -2.2824, -5.5573
0.1571, 0.0582, 0.1393, 6.5267, -8.2443, -11.0382
0.1464, 0.1049, 0.1971, 23.9618, -11.4198, -22.5344
0.2101, 0.1034, 0.1881, 51.1450, -6.6260, -14.1069
0.2628, 0.0450, 0.1229, 65.7099, -8.5725, -2.9237
0.2731, -0.0226, 0.0580, 64.6260, -8.6489, 9.4580
0.2572, -0.0121, 0.0206, 63.7405, -2.2595, 2.0000
0.2030, 0.0333, 0.0426, 58.2443, 11.7863, -4.5573
0.1898, 0.0577, 0.2240, 43.6565, -1.1374, -14.0305
0.2416, 0.1715, 0.3080, 36.9618, 22.6489, -19.5954
0.2465, 0.2072, 0.4445, 42.9466, 25.5344, -12.4198
0.2784, 0.3011, 0.4071, 36.9008, 1.2901, 2.4046
0.2919, 0.2928, 0.4095, 17.6336, -27.5725, 15.0153
0.2899, 0.2096, 0.2814, 14.4122, -44.0763, 33.5191
0.2699, 0.1136, 0.1964, 21.7634, -65.0229, 49.9008
0.2018, 0.0143, 0.0629, 34.5267, -49.6565, 47.6794
0.1849, -0.0760, 0.3353, 1.7557, -83.1679, 41.9695
0.2045, -0.0243, 0.3409, -0.2290, -58.1374, 24.3053
0.2543, -0.0375, 0.4410, -18.0076, -82.3893, 22.9084
0.3214, 0.0616, 0.3917, -26.9237, -84.5573, 21.9771
0.3507, 0.0658, 0.5082, -24.0687, -111.8168, 26.3664
0.3453, 0.0841, 0.4110, 5.0382, -102.4351, 32.5496
0.3639, 0.0167, 0.2133, 25.5420, -93.1832, 41.5191
0.3451, -0.1071, 0.0543, 10.8931, -85.6870, 44.9008
0.3273, -0.1517, -0.0367, -28.4733, -59.2748, 35.4427
0.3409, -0.1747, 0.1461, -76.0611, -38.7710, 18.7023
0.3588, -0.0658, 0.2894, -102.8092, -25.3053, 1.1145
0.4799, 0.0648, 0.4906, -102.8931, -26.1221, -3.8931
0.5746, 0.1290, 0.5863, -76.0840, -36.5420, -0.6489
0.5836, 0.1410, 0.5629, -40.4656, -42.4733, 21.6947
0.5905, 0.0428, 0.5123, -7.4427, -44.3130, 21.8473
0.4669, 0.0126, 0.2882, -10.3511, -46.1832, 31.1221
0.5612, 0.0487, 0.3251, -32.2977, -28.3206, 23.6565
0.4928, -0.1381, 0.2069, -24.8626, -22.8779, 11.3664
0.4335, 0.0123, 0.1818, -19.4504, -28.9771, 16.0687
0.6317, -0.0529, 0.3036, -47.7939, -34.3893, 40.2214
0.7101, -0.0436, 0.3973, -55.8702, -20.6489, 37.1145
0.7130, -0.0509, 0.4467, -37.0992, -30.3664, 32.6183
0.6393, -0.0651, 0.4198, -27.6565, -29.3206, 30.8931
0.6666, -0.0670, 0.4615, -8.5573, -17.5038, 21.4122
0.6237, -0.1300, 0.4269, -0.1756, -15.7328, 24.3588
0.6112, -0.0856, 0.3724, 10.8092, -4.2672, 18.6947
0.6129, -0.1110, 0.3243, 16.1832, 10.2519, 10.3359
0.6102, -0.1215, 0.3326, 27.4580, 10.9313, 2.6947
0.6381, -0.1024, 0.3463, 32.8244, 10.0076, 0.6794
0.6217, -0.0902, 0.3317, 20.3969, 14.0534, 6.2214
0.6263, -0.0868, 0.3641, 12.5115, 11.1221, 7.9924
0.6281, -0.0621, 0.3590, 14.1450, 6.9466, -1.1527
0.6185, -0.0746, 0.3146, 7.9618, 1.1985, -3.5573
0.6019, -0.0865, 0.2819, 2.8473, -3.5878, -0.3740
0.5914, -0.0856, 0.2533, 2.9847, -5.3206, 2.4122
0.5834, -0.0968, 0.2379, 4.1985, -4.7328, 7.5573
0.5939, -0.0775, 0.2657, 17.2519, 5.9313, 4.6336
0.4965, -0.0277, 0.1862, 31.8626, 19.0458, -4.9618
0.5919, -0.0748, 0.3346, 26.3053, 24.4962, -5.3359
0.4969, -0.1466, 0.2697, 21.9695, 37.1908, 18.4656
0.5804, -0.1083, 0.3561, 4.6947, 41.0153, 15.9389
0.5814, -0.1022, 0.3971, -2.1679, 39.0229, 15.7557
0.4586, -0.6354, 0.3641, 19.9160, 28.0687, -28.9084
0.7975, 0.4296, 0.2262, 18.2366, 19.0305, -14.7786
0.7648, -0.1207, 0.4052, -7.9389, 66.2901, -31.1145
0.5385, -0.1046, 0.4186, -11.6336, 50.4046, -3.1145
0.5521, -0.1058, 0.3966, 0.2214, 39.2672, -1.9695
0.6000, -0.0682, 0.3973, -8.7863, 43.1069, -1.0916
0.5236, -0.0487, 0.4344, -21.9847, 42.4198, 5.5802
0.5511, -0.0433, 0.4735, -13.0534, 34.4351, 11.7099
0.5204, -0.0546, 0.5050, -8.6870, 31.6260, 13.5725
0.5204, -0.0602, 0.4872, -15.8626, 35.0000, 17.8626
0.5026, -0.0385, 0.4142, -8.9695, 44.6870, 6.3435
0.5277, -0.0135, 0.3907, 3.6031, 27.0611, 18.7863
0.4706, -0.1031, 0.3485, 11.4733, 21.8626, 15.8473
0.5099, -0.0677, 0.3429, 3.1756, 22.8168, 13.4580
0.4928, -0.0426, 0.3580, -10.4351, 23.4122, 5.5115
0.4908, -0.0338, 0.3488, -11.1527, 17.6565, -1.0840
0.4845, -0.0267, 0.3746, -6.2672, 8.7328, -15.5573
0.4750, -0.0433, 0.3575, -3.1145, 5.1603, -22.4275
0.4821, -0.0045, 0.3441, -7.1985, 4.0611, -35.4427
0.5216, 0.0680, 0.3363, 1.1756, 3.9237, -44.1527
0.5292, 0.0919, 0.2860, -1.4733, -4.2977, -43.9313
0.5399, 0.1136, 0.2472, -8.4656, -10.1832, -37.4351
0.5187, 0.0814, 0.1774, -10.7252, -16.8092, -24.3053
0.4896, 0.0333, 0.1022, -11.4275, -22.0840, -12.8779
0.4425, -0.0560, 0.0377, -11.2977, -17.5802, -7.0687
0.3937, -0.1730, 0.0433, -13.7634, -11.9618, -12.8473
0.3646, -0.2101, 0.0695, -15.0305, -8.1374, -21.9924
0.3820, -0.1937, 0.0980, -19.7405, -4.6565, -24.9542
0.4003, -0.1444, 0.1051, -19.3511, -1.1985, -25.3053
0.4249, -0.1012, 0.0917, -14.4275, 9.7786, -23.1908
0.4335, -0.0641, 0.0631, -6.2595, 12.6031, -22.1603
0.4303, -0.0455, 0.0153, 0.6718, 13.7863, -18.3130
0.4457, -0.0121, 0.0074, 0.8702, 12.9466, -9.5191
0.4620, -0.0118, -0.0389, -1.2824, 16.3969, 2.6031
0.4781, 0.0150, -0.0387, 2.7634, 19.1985, 11.3282
0.4896, 0.0363, -0.0233, 6.4122, 22.1298, 17.7786
0.4645, 0.0182, 0.0160, -1.4962, 26.2901, 12.4580
0.4608, 0.0363, 0.0770, -11.9160, 29.9160, 9.2214
0.4510, 0.0477, 0.1268, -11.5802, 24.8702, 3.8855
0.4305, 0.0272, 0.0814, -3.0153, 22.9771, 3.9237
0.4403, 0.0299, 0.0402, 6.2901, 23.3206, -0.5725
0.4745, 0.0436, -0.0594, 15.6260, 24.9924, -3.2443
0.4545, 0.0089, -0.0870, 19.8855, 27.7328, 0.0916
0.4271, -0.0275, -0.0536, 10.9847, 24.8779, 12.1679
0.4105, -0.0616, 0.0216, 5.8015, 25.0076, 11.9466
0.3898, -0.0692, 0.0856, -2.0382, 21.5573, 5.6641
0.3800, -0.0887, 0.0909, -7.8473, 15.4427, -1.5725
0.3978, -0.1115, 0.0123, -12.0458, 9.3588, -13.0305
0.4105, -0.1205, -0.0546, -13.0687, 12.0000, -17.0305
0.4215, -0.1193, -0.0602, -17.8855, 16.0229, -21.5344
0.4271, -0.1027, -0.0189, -21.4656, 20.8855, -16.0458
0.4323, -0.0519, 0.0397, -13.6412, 21.0763, -7.9618
0.4159, -0.0634, 0.1046, -8.5191, 16.0534, -2.2748
0.4078, -0.0814, 0.1107, -2.0229, 11.8473, -0.7023
0.4100, -0.0966, 0.0543, 2.4427, 8.2290, -3.7099
0.4203, -0.1063, 0.0243, 1.8855, 8.3817, -5.3817
0.4135, -0.1185, 0.0223, 1.2519, 10.4427, -2.8702
0.3961, -0.1202, 0.0458, -2.4885, 8.6183, -0.4351
0.3805, -0.1398, 0.0382, -3.4733, 7.3969, 1.0763
0.3629, -0.1693, 0.0656, -3.4733, 5.0229, 0.2290
0.3661, -0.1674, 0.0914, -9.4580, 3.9084, -4.4275
0.3629, -0.1852, 0.1241, -19.7252, 2.8244, -2.2519
0.3641, -0.1693, 0.1342, -24.6794, 3.1908, -1.5344
0.3915, -0.1285, 0.1173, -23.0153, 0.6031, -4.5878
0.3947, -0.1288, 0.0956, -23.1832, 0.7786, -2.7176
0.3956, -0.0936, 0.0824, -20.0916, 1.0458, -2.2901
0.3905, -0.0929, 0.1014, -14.3053, 0.3053, -0.0153
0.3895, -0.0970, 0.1178, -8.4275, -0.7481, 1.2214
0.3939, -0.1095, 0.1405, -6.3130, -0.6870, 2.4122
0.3802, -0.1371, 0.1261, -4.4504, 1.1298, 2.2977
0.3944, -0.1337, 0.1215, -1.9847, 3.5954, 3.0763
0.3998, -0.1429, 0.1461, -0.3664, 4.7023, 3.7863
0.3905, -0.1569, 0.1244, -1.6107, 6.6336, 2.7557
0.3959, -0.1412, 0.1298, -0.2901, 9.2672, -0.8397
0.3973, -0.1305, 0.1464, 2.7557, 8.7252, -2.2137
0.4034, -0.1361, 0.1239, 3.0763, 8.3740, -3.7176
0.4115, -0.1676, 0.1053, 3.1908, 8.2901, -2.9542
0.4113, -0.1720, 0.1031, 2.0992, 9.1679, -2.5725
0.4061, -0.1669, 0.1378, -2.5267, 10.0305, -2.6183
0.3995, -0.1393, 0.1635, -1.5496, 10.0153, -2.2137
0.3861, -0.1410, 0.1954, 0.1374, 10.1221, -0.8015
0.3802, -0.1334, 0.1971, 1.3664, 11.0763, -0.3969
0.3820, -0.1356, 0.2054, 3.9847, 10.2443, -1.3435
0.3929, -0.1556, 0.1842, 4.6794, 7.9237, -0.7786
0.3998, -0.1483, 0.1508, 5.3053, 7.2672, -0.9924
0.3969, -0.1693, 0.1256, 2.5115, 7.0992, -1.4809
0.4012, -0.1556, 0.1127, -0.2901, 7.7252, -2.2901
0.4044, -0.1442, 0.1324, 0.5191, 8.5573, -1.4198
0.4120, -0.1459, 0.1481, 1.0305, 8.2366, -0.6107
0.4113, -0.1339, 0.1571, 2.3282, 7.9389, 0.8702
0.4054, -0.1456, 0.1273, 2.5038, 7.6107, 3.0916
0.3993, -0.1473, 0.0890, 2.3969, 7.7710, 4.4504
0.3842, -0.1564, 0.0580, 1.4809, 8.6565, 5.3969
0.3800, -0.1508, 0.0538, 2.7939, 8.6870, 3.9084
0.3781, -0.1442, 0.0531, 3.9618, 7.9924, 2.6641
0.3810, -0.1251, 0.0304, 7.2443, 7.0840, 3.3130
0.3817, -0.1259, 0.0302, 9.0763, 5.9237, 3.4504
0.3698, -0.1503, 0.0255, 8.6336, 5.0458, 3.5191
0.3619, -0.1566, 0.0111, 8.2901, 5.1527, 4.9313
0.3673, -0.1249, 0.0135, 9.8626, 3.9542, 5.0687
0.3622, -0.1132, 0.0170, 12.0687, 2.1756, 6.0076
0.3754, -0.1195, -0.0087, 13.1603, 0.6947, 5.8931
0.3800, -0.1237, -0.0231, 10.6336, 2.7863, 7.2977
0.3749, -0.1195, -0.0199, 4.5191, 5.1908, 6.6412
0.3751, -0.1056, -0.0011, 1.0687, 5.3893, 6.1985
0.3688, -0.0990, 0.0150, 0.1145, 3.0687, 4.3282
0.3829, -0.0885, 0.0031, 3.4198, 1.3740, 1.8397
0.3744, -0.1005, -0.0248, 3.6565, 1.9542, -0.5802
0.3971, -0.1112, -0.0487, 3.0916, 4.6794, -1.9618
0.4142, -0.0927, -0.0802, -0.0229, 10.1679, -4.1679
0.4032, -0.0760, -0.0316, 7.0076, 14.7405, 3.4351
0.3756, -0.0721, 0.0206, 8.7099, 17.0153, 3.2443
0.3444, -0.1112, 0.0646, -2.5420, 16.2672, 2.3282
0.3429, -0.0951, 0.0985, -10.5954, 9.0611, 2.3359
0.3629, -0.0621, 0.0817, -14.2595, -0.6641, 2.3969
0.3583, -0.0773, 0.0538, -10.0840, -9.2824, 3.8702
0.3929, -0.0970, 0.0604, -4.8168, -5.5267, -0.6718
0.3905, -0.1381, -0.0389, 4.4580, 6.0534, 2.1985
0.4401, -0.1283, -0.0839, 8.0153, 17.9313, 1.1679
0.4491, -0.0536, 0.0043, 2.8626, 24.3282, -0.7252
0.4274, -0.0433, 0.1569, -0.3282, 19.2443, 0.2443
0.4117, -0.0446, 0.2054, -4.2901, 11.0229, 3.2290
0.3705, -0.0717, 0.1779, -2.7176, 2.9847, 8.5420
0.3683, -0.1046, 0.0780, 7.5038, 2.4885, 6.2366
0.3805, -0.1173, 0.0658, 12.0458, 7.2290, 0.2901
0.3925, -0.1451, 0.1617, 14.4580, 9.4122, 1.7786
0.4005, -0.1593, 0.2340, 18.1832, 16.6641, 8.9237
0.3685, -0.1149, 0.2955, 24.5420, 17.4427, 12.2137
0.3329, -0.1154, 0.2875, 25.7863, 16.7023, 7.8550
0.3190, -0.0829, 0.2716, 23.5802, 14.2748, -2.3893
0.3351, -0.0607, 0.2867, 18.2672, 10.6947, -10.3282
0.3683, -0.0089, 0.3070, 18.0611, -1.9771, -12.7099
0.4071, -0.0143, 0.2809, 29.6489, -16.8397, -10.5344
0.4174, -0.0958, 0.1752, 45.3053, -19.4351, 3.9084
